date,id,type,proj,proj_count,desc
20160502,3.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160502,4.0,H,NA,NA,Walk
20160502,5.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160502,6.0,H,NA,NA,Walk
20160502,7.0,M,NA,NA,Going to the grocery store; errands
20160502,8.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160502,9.0,M,NA,NA,Going to the grocery store; errands
20160502,10.0,G,NA,NA,Listening to How to Fail at Almost Everything and Still Win Big
20160502,11.0,W,Mixed,NA,Planning work for the week
20160502,12.0,W,Mixed,NA,Emails; RE stuff
20160502,13.0,M,NA,NA,Shopping
20160502,14.0,G,NA,NA,Photo editing #photography
20160502,15.0,W,CAAutoSequential2016,341.0,Document new PGS Adjustment Factor mapping process
20160502,16.0,W,CAAutoSequential2016,342.0,Document new PGS Adjustment Factor mapping process
20160502,17.0,G,ReadingGettingThingsDone,1.0,https://workflowy.com/#/313f2c20a5db p. xi-10.5: 12.5 pages
20160502,18.0,G,ReadingGettingThingsDone,2.0,https://workflowy.com/#/313f2c20a5db p. 10.5-21: 10.5 pages
20160502,19.0,W,CAAutoSequential2016,343.0,Run SAv3; Investigating PHF operator assignment
20160503,1.0,W,Mixed,NA,Getting set up for the day; Run SAv3
20160503,2.0,W,CAAutoSequential2016,344.0,Run SAv3
20160503,3.0,W,CAAutoSequential2016,345.0,Run SAv3
20160503,4.0,W,CAAutoSequential2016,346.0,Run SAv3
20160503,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160503,6.0,H,NA,NA,Walk
20160503,7.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160503,8.0,H,NA,NA,Walk
20160503,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and How to Fail at Almost Everything and Still Win Big
20160503,10.0,H,NA,NA,Walk
20160503,11.0,W,CAAutoSequential2016,347.0,Incorporate impacts into SA
20160503,12.0,W,RightEnvironment,NA,Prepare for RE meeting; review RE survey results
20160503,13.0,G,NA,NA,Listening to The Power of Habit
20160503,14.0,M,NA,NA,Grocery shopping
20160503,15.0,G,NA,NA,Listening to The Power of Habit
20160503,16.0,M,NA,NA,Grocery shopping
20160503,17.0,W,CAAutoSequential2016,348.0,Incorporate impacts into SA; Investigate operator assignment
20160503,18.0,W,CAAutoSequential2016,349.0,Incorporate impacts into SA; Investigate operator assignment
20160503,19.0,W,CAAutoSequential2016,350.0,Incorporate impacts into SA; Investigate operator assignment
20160503,20.0,W,CAAutoSequential2016,351.0,Incorporate impacts into SA; Investigate operator assignment
20160504,1.0,W,Mixed,NA,Getting set up for the day; Preparing for mentor meeting with Colleen
20160504,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160504,3.0,H,NA,NA,Walk
20160504,4.0,W,CAAutoSequential2016,352.0,Incorporate impacts into SA
20160504,5.0,W,CAAutoSequential2016,353.0,Incorporate impacts into SA; Helping Elizabeth
20160504,6.0,W,CAAutoSequential2016,354.0,Incorporate impacts into SA; Investigate operator assignment
20160504,7.0,W,CAAutoSequential2016,355.0,Incorporate impacts into SA; Investigate operator assignment
20160504,8.0,W,CAAutoSequential2016,356.0,Incorporate impacts into SA; Investigate operator assignment
20160504,9.0,G,ReadingGettingThingsDone,3.0,https://workflowy.com/#/313f2c20a5db p. 21-32: 11 pages
20160504,10.0,G,ReadingGettingThingsDone,4.0,https://workflowy.com/#/313f2c20a5db p. 32-44.5: 12.5 pages
20160504,11.0,W,CAAutoSequential2016,357.0,Incorporate impacts into SA
20160504,12.0,W,CAAutoSequential2016,358.0,Incorporate impacts into SA
20160505,1.0,W,Mixed,NA,Getting set up for the day; SA Identify discrepancy between SAS and R rating
20160505,2.0,W,CAAutoSequential2016,359.0,Identify discrepancy between SAS and R rating
20160505,3.0,W,CAAutoSequential2016,360.0,Identify discrepancy between SAS and R rating
20160505,4.0,H,NA,NA,Walk
20160505,5.0,W,CAAutoSequential2016,361.0,Identify discrepancy between SAS and R rating
20160505,6.0,G,NA,NA,Listening to The Power of Habit
20160505,7.0,M,NA,NA,Grocery store
20160505,8.0,G,NA,NA,Listening to The Power of Habit
20160505,9.0,M,NA,NA,Grocery store
20160505,10.0,W,CAAutoSequential2016,362.0,Incorporate impacts into SA
20160505,11.0,W,CAAutoSequential2016,363.0,Document PHF operator assignment issue; Incorporate impacts into SA
20160505,12.0,W,CAAutoSequential2016,364.0,Document PHF operator assignment issue
20160505,13.0,W,CAAutoSequential2016,365.0,Run through a second example of PHF operator assignment
20160505,14.0,W,CAAutoSequential2016,366.0,Run through a second example of PHF operator assignment
20160505,15.0,G,ReadingGettingThingsDone,5.0,https://workflowy.com/#/313f2c20a5db p. 44.5-60.5: 16 pages
20160505,16.0,W,Mixed,NA,Helping Colleen with some R stuff
20160505,17.0,W,Mixed,NA,Helping Colleen with some R stuff
20160505,18.0,H,NA,NA,Walk
20160506,1.0,W,Mixed,NA,Getting set up for the day; PHF operator assignment timeline
20160506,2.0,W,Mixed,NA,SA: Sketch out expected timeline to fix PHF operator assignment; Talking to Megan about class action lawsuit
20160506,3.0,W,CAAutoLawsuit,1.0,Setting up project; Read through class action lawsuit requests
20160506,4.0,W,CAAutoLawsuit,2.0,Read through class action lawsuit requests
20160506,5.0,W,CAAutoLawsuit,3.0,Find exhibits from prior filing in Excel format
20160506,6.0,W,CAAutoLawsuit,4.0,Find exhibits from prior filing in Excel format; Find PHF data from prior SA; Export PHF data from prior SA as CSV for analysis
20160506,7.0,W,CAAutoLawsuit,5.0,Export PHF data from prior SA as CSV for analysis
20160507,1.0,G,NA,NA,Reading War and Peace
20160507,2.0,G,NA,NA,Reading War and Peace
20160507,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160507,4.0,M,NA,NA,Store
20160507,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160507,6.0,M,NA,NA,Store
20160507,7.0,G,NA,NA,Reading War and Peace
20160509,1.0,G,NA,NA,Reading War and Peace
20160509,2.0,W,Mixed,NA,Getting set up for the week; Weekly review
20160509,3.0,W,Mixed,NA,Weekly review
20160509,4.0,G,NA,NA,Listening to The Power of Habit
20160509,5.0,H,NA,NA,Walk
20160509,6.0,W,Mixed,NA,Weekly review; Plan work for the upcoming week
20160509,7.0,W,CAAutoLawsuit,6.0,Read prior SA data into R and do some preliminary investigations; Validate that the PHF data matches the filed data
20160509,8.0,W,CAAutoLawsuit,7.0,Validate that the PHF data matches the filed data
20160509,9.0,W,CAAutoLawsuit,8.0,Validate that the PHF data matches the filed data
20160509,10.0,W,CAAutoLawsuit,9.0,Validate that the PHF data matches the filed data
20160509,11.0,W,CAAutoLawsuit,10.0,Validate that the PHF data matches the filed data
20160510,1.0,W,Mixed,NA,Getting set up for the day; SA Validate that the PHF data matches the filed data
20160510,2.0,W,CAAutoLawsuit,11.0,Validate that the PHF data matches the filed data
20160510,3.0,W,CAAutoLawsuit,12.0,Validate that the PHF data matches the filed data; Investigate NTR in PHF
20160510,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160510,5.0,M,NA,NA,Grocery store
20160510,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160510,7.0,M,NA,NA,Grocery store
20160510,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160510,9.0,W,CAAutoLawsuit,13.0,Investigate NTR in PHF
20160510,10.0,W,CAAutoLawsuit,14.0,Investigate NTR in PHF
20160510,11.0,W,CAAutoLawsuit,15.0,Investigate NTR in PHF
20160510,12.0,W,CAAutoLawsuit,16.0,Investigate NTR in PHF
20160511,1.0,W,Mixed,NA,Getting set up for the day; SA Investigate payment plan in PHF
20160511,2.0,W,CAAutoLawsuit,17.0,Investigate payment plan in PHF
20160511,3.0,H,NA,NA,Walk
20160511,4.0,H,NA,NA,Walk
20160511,5.0,W,CAAutoLawsuit,18.0,Investigate payment plan in PHF
20160511,6.0,W,CAAutoLawsuit,19.0,Investigate payment plan in PHF
20160511,7.0,W,CAAutoLawsuit,20.0,Investigate payment plan in PHF
20160511,8.0,W,CAAutoLawsuit,21.0,Investigate payment plan in PHF
20160511,9.0,G,ReadingGettingThingsDone,6.0,https://workflowy.com/#/313f2c20a5db p. 60.5-78: 17.5 pages
20160511,10.0,M,NA,NA,China visa application
20160512,1.0,W,Mixed,NA,Getting set up for the day; Organizing class action tasks
20160512,2.0,W,CAAutoLawsuit,22.0,Investigate NTR in PHF
20160512,3.0,G,NA,NA,Listening to The Power of Habit
20160512,4.0,H,NA,NA,Walk
20160512,5.0,G,NA,NA,Listening to The Power of Habit
20160512,6.0,H,NA,NA,Walk
20160512,7.0,W,CAAutoLawsuit,23.0,Prepare for check-in with PC
20160512,8.0,W,CAAutoLawsuit,24.0,"Prepare for check-in with PC; For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160512,9.0,W,CAAutoLawsuit,25.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160512,10.0,W,CAAutoLawsuit,26.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160512,11.0,W,CAAutoLawsuit,27.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160512,12.0,W,CAAutoLawsuit,28.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160512,13.0,W,CAAutoLawsuit,29.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160512,14.0,G,BeerRankings,1.0,Scraping data from BeerAdvocate and playing around by state
20160513,1.0,W,Mixed,NA,Getting set up for the day
20160513,2.0,W,CAAutoLawsuit,30.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160513,3.0,W,CAAutoLawsuit,31.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160513,4.0,G,NA,NA,Listening to The Power of Habit
20160513,5.0,H,NA,NA,Walk
20160513,6.0,W,CAAutoLawsuit,32.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160513,7.0,W,CAAutoLawsuit,33.0,"Explain the credibility procedure used to derive the ""Adjusted Indicated Relativity After Credibility"" column"
20160513,8.0,W,CAAutoLawsuit,34.0,"Explain the credibility procedure used to derive the ""Adjusted Indicated Relativity After Credibility"" column"
20160513,9.0,W,CAAutoLawsuit,35.0,"Explain the credibility procedure used to derive the ""Adjusted Indicated Relativity After Credibility"" column; For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160513,10.0,W,CAAutoLawsuit,36.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160513,11.0,W,CAAutoLawsuit,37.0,"For each coverage, provide exposures, claim counts, and paid losses by ZIP code"
20160513,12.0,G,NA,NA,Instagram posts and organization
20160513,13.0,G,NA,NA,Instagram posts and organization
20160519,1.0,W,Mixed,NA,Getting caught up on emails
20160519,2.0,W,Mixed,NA,Getting set up for the day; Reply to Jeff about HO RMPs
20160519,3.0,W,Mixed,NA,Helping Elizabeth; Reply to Jeff about HO RMPs
20160519,4.0,W,Mixed,NA,Reply to Jeff about HO RMPs
20160519,5.0,W,Mixed,NA,Reply to Jeff about HO RMPs
20160519,6.0,W,Mixed,NA,Reply to Jeff about HO RMPs
20160519,7.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160519,8.0,H,NA,NA,Walk
20160519,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160519,10.0,H,NA,NA,Walk
20160519,11.0,W,CAAutoLawsuit,38.0,Resubmit Exhibit 4 in working Excel format
20160519,12.0,W,CAAutoLawsuit,39.0,Provide loss ratios by class
20160519,13.0,G,BeerRankings,2.0,Scraping data from BeerAdvocate and playing around by state
20160519,14.0,G,BeerRankings,3.0,Scraping data from BeerAdvocate and playing around by state
20160520,1.0,W,Mixed,NA,Getting set up for the day
20160520,2.0,G,NA,NA,Journaling; Beer Ratings scraping data
20160520,3.0,G,BeerRankings,4.0,Scraping data from BeerAdvocate and playing around by state
20160520,4.0,G,BeerRankings,5.0,Scraping data from BeerAdvocate and playing around by state
20160520,5.0,G,BeerRankings,6.0,Scraping data from BeerAdvocate and playing around by state
20160520,6.0,G,NA,NA,Listening to The Power of Habit
20160520,7.0,M,NA,NA,Grocery store
20160520,8.0,W,CAAutoLawsuit,40.0,Looking for retention model
20160520,9.0,W,CAAutoLawsuit,41.0,Provide loss ratios by class
20160520,10.0,G,NA,NA,Listening to The Power of Habit
20160520,11.0,H,NA,NA,Walk
20160520,12.0,W,CAAutoLawsuit,42.0,Provide loss ratios by class
20160520,13.0,W,CAAutoLawsuit,43.0,Provide loss ratios by class
20160520,14.0,W,CAAutoLawsuit,44.0,Provide loss ratios by class
20160523,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160523,2.0,W,Mixed,NA,Weekly review
20160523,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160523,4.0,H,NA,NA,Walk
20160523,5.0,W,Mixed,NA,Weekly review; Resubmit Exhibit 4 in working Excel format
20160523,6.0,W,CAAutoLawsuit,45.0,Resubmit Exhibit 4 in working Excel format
20160523,7.0,W,CAAutoLawsuit,46.0,Resubmit Exhibit 4 in working Excel format
20160523,8.0,W,CAAutoLawsuit,47.0,Resubmit Exhibit 4 in working Excel format
20160523,9.0,W,CAAutoLawsuit,48.0,Resubmit Exhibit 4 in working Excel format
20160523,10.0,W,CAAutoLawsuit,49.0,Resubmit Exhibit 4 in working Excel format
20160523,11.0,W,CAAutoLawsuit,50.0,Resubmit Exhibit 4 in working Excel format
20160523,12.0,W,CAAutoLawsuit,51.0,Resubmit Exhibit 4 in working Excel format
20160523,13.0,W,CAAutoLawsuit,52.0,Resubmit Exhibit 4 in working Excel format
20160524,1.0,W,Mixed,NA,Getting set up for the day
20160524,2.0,W,CAAutoLawsuit,53.0,Develop loss ratios for multi-vehicle in R code
20160524,3.0,W,CAAutoLawsuit,54.0,Resubmit Exhibit 6 in working Excel format
20160524,4.0,W,Mixed,NA,Preparing for Excel training session
20160524,5.0,W,Mixed,NA,Preparing for Excel training session
20160524,6.0,H,NA,NA,Volleyball game
20160525,1.0,W,Mixed,NA,Getting set up for the day; Uploading helpful things for interns; filling out RUFF access
20160525,2.0,W,CAAutoLawsuit,55.0,Look at defection rates in No EXV folder and try to figure out where these came from
20160525,3.0,W,CAAutoLawsuit,56.0,Look at defection rates in No EXV folder and try to figure out where these came from
20160525,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160525,5.0,H,NA,NA,Walk
20160525,6.0,W,CAAutoLawsuit,57.0,Resubmit Exhibit 6 in working Excel format; Resubmit Exhibit 7 in working Excel format
20160525,7.0,W,CAAutoLawsuit,58.0,Resubmit Exhibit 7 in working Excel format
20160525,8.0,M,NA,NA,Grocery store
20160525,9.0,G,NA,NA,Listening to The Candid Frame Podcast
20160525,10.0,M,NA,NA,Grocery store
20160525,11.0,W,CAAutoLawsuit,59.0,Resubmit Exhibit 7 in working Excel format
20160525,12.0,W,CAAutoLawsuit,60.0,Resubmit Exhibit 7 in working Excel format
20160525,13.0,W,CAAutoLawsuit,61.0,Resubmit Exhibit 7 in working Excel format
20160525,14.0,W,CAAutoLawsuit,62.0,Resubmit Exhibit 6 in working Excel format
20160525,15.0,G,Photography,NA,Fill in FilmTrackr
20160525,16.0,G,Photography,NA,Fill in FilmTrackr
20160526,1.0,W,Mixed,NA,Getting set up for the day; Class Action: Resubmit Exhibit 6 in working Excel format
20160526,2.0,W,CAAutoLawsuit,63.0,Resubmit Exhibit 6 in working Excel format
20160526,3.0,W,CAAutoLawsuit,64.0,Include multi-vehicle in the CSV loss ratios extract
20160526,4.0,W,CAAutoLawsuit,65.0,Resubmit Exhibit 6 in working Excel format
20160526,5.0,W,CAAutoLawsuit,66.0,Resubmit Exhibit 6 in working Excel format
20160526,6.0,W,CAAutoLawsuit,67.0,Resubmit Exhibit 6 in working Excel format
20160526,7.0,G,NA,NA,Listening to The Magic of Thinking Big
20160526,8.0,H,NA,NA,Walk
20160526,9.0,W,CAAutoLawsuit,68.0,Resubmit Exhibit 6 in working Excel format
20160526,10.0,W,CAAutoLawsuit,69.0,Resubmit Exhibit 6 in working Excel format
20160527,1.0,W,Mixed,NA,Fixing Chrome extensions after software drop; Getting set up for the day
20160527,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160527,3.0,H,NA,NA,Walk
20160527,4.0,W,CAAutoLawsuit,70.0,Resubmit Exhibit 6 in working Excel format
20160527,5.0,W,CAAutoLawsuit,71.0,Resubmit Exhibit 6 in working Excel format
20160527,6.0,W,CAAutoLawsuit,72.0,Resubmit Exhibit 6 in working Excel format
20160527,7.0,W,CAAutoLawsuit,73.0,Resubmit Exhibit 6 in working Excel format
20160527,8.0,W,CAAutoLawsuit,74.0,Resubmit Exhibit 7 in working Excel format
20160527,9.0,W,CAAutoLawsuit,75.0,Resubmit Exhibit 7 in working Excel format; Compile list of issues/questions related to the working Excel exhibits
20160527,10.0,W,CAAutoLawsuit,76.0,Compile list of issues/questions related to the working Excel exhibits
20160531,1.0,W,Mixed,NA,Getting set up for the week; Class Action: Identify outstanding questions/issues for exhibits
20160531,2.0,W,CAAutoLawsuit,77.0,Identify outstanding questions/issues for exhibits
20160531,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160531,4.0,H,NA,NA,Walk
20160531,5.0,W,CAAutoLawsuit,78.0,Identify outstanding questions/issues for exhibits
20160531,6.0,W,CAAutoLawsuit,79.0,Identify outstanding questions/issues for exhibits
20160531,7.0,W,CAAutoLawsuit,80.0,Identify outstanding questions/issues for exhibits
20160531,8.0,W,Mixed,NA,Weekly review
20160531,9.0,W,Mixed,NA,Weekly review
20160531,10.0,W,CAAutoLawsuit,81.0,Bring current exposures into Exhibit 4 from Exhibit 7
20160601,1.0,W,CAAutoLawsuit,82.0,Helping Matthew with PMW and R
20160601,2.0,W,Mixed,NA,Getting set up for the day; Preparing for check-in with Colleen
20160601,3.0,H,NA,NA,Walk
20160601,4.0,H,NA,NA,Walk
20160601,5.0,M,NA,NA,Grocery store
20160601,6.0,G,NA,NA,Listening to The Magic of Thinking Big
20160601,7.0,W,CAAutoLawsuit,83.0,Bring current exposures into Exhibit 4 from Exhibit 7; Calculate weighted average Adjusted Indicated Relativity After Credibility in Exhibit 4
20160601,8.0,W,CAAutoLawsuit,84.0,"Calculate weighted average Adjusted Indicated Relativity After Credibility in Exhibit 4; For Selected Reindexed column in Exhibit 6, reference Exhibit 7; In Exhibit 6, show calculations for Rate Page column"
20160601,9.0,W,CAAutoLawsuit,85.0,"In Exhibit 6, show calculations for Rate Page column"
20160601,10.0,W,CAAutoLawsuit,86.0,"In Exhibit 6, show calculations for Rate Page column; Incorporate K and N values in Exhibit 4"
20160601,11.0,W,Mixed,NA,Joins in R; Expensing stuff
20160601,12.0,G,BeerRankings,NA,Figuring out how to post to WordPress from R
20160602,1.0,W,Mixed,NA,Getting set up for the day
20160602,2.0,W,CAAutoLawsuit,87.0,Incorporate K and N values in Exhibit 4
20160602,3.0,W,CAAutoLawsuit,88.0,Check zip codes
20160602,4.0,W,CAAutoLawsuit,89.0,Check zip codes
20160602,5.0,G,NA,NA,Listening to The Magic of Thinking Big
20160602,6.0,H,NA,NA,Walk
20160602,7.0,W,CAAutoLawsuit,90.0,Check losses
20160602,8.0,W,CAAutoLawsuit,91.0,Check losses; Check zip codes
20160602,9.0,W,CAAutoLawsuit,92.0,Incorporate K and N values in Exhibit 4
20160602,10.0,W,CAAutoLawsuit,93.0,Incorporate K and N values in Exhibit 4
20160602,11.0,W,CAAutoLawsuit,94.0,Incorporate K and N values in Exhibit 4
20160602,12.0,W,Mixed,NA,Preparing for 1-1 with Jim
20160603,1.0,W,Mixed,NA,Getting set up for the day; Talking to Megan about class action stuff
20160603,2.0,W,Training_JoinsInR,13.0,Preparing for joins training
20160603,3.0,W,Training_JoinsInR,14.0,Preparing for joins training
20160603,4.0,G,NA,NA,Listening to The Magic of Thinking Big
20160603,5.0,H,NA,NA,Walk
20160603,6.0,G,NA,NA,Listening to The Magic of Thinking Big
20160603,7.0,H,NA,NA,Walk
20160603,8.0,W,CareerDevelopment,NA,Updating CDP
20160603,9.0,W,CAAutoLawsuit,95.0,Incorporate number of years with Allstate with existing buckets
20160603,10.0,W,CAAutoLawsuit,96.0,Incorporate number of years with Allstate with existing buckets
20160603,11.0,W,CAAutoLawsuit,97.0,Incorporate number of years with Allstate with existing buckets; Incorporate K and N values in Exhibit 4
20160603,12.0,W,CAAutoLawsuit,98.0,Incorporate K and N values in Exhibit 4
20160603,13.0,W,CAAutoLawsuit,99.0,Incorporate K and N values in Exhibit 4
20160604,1.0,H,NA,NA,Walk
20160604,2.0,G,Photography,NA,Filling out FilmTrackr
20160604,3.0,G,Photography,NA,Filling out FilmTrackr
20160604,4.0,G,NA,NA,Listening to The Candid Frame podcast
20160604,5.0,G,NA,NA,Listening to The Candid Frame podcast
20160604,6.0,G,Photography,NA,Filling out FilmTrackr
20160604,7.0,G,Photography,NA,Filling out FilmTrackr
20160604,8.0,G,Photography,NA,Filling out FilmTrackr
20160606,1.0,W,Mixed,NA,Getting set up for the day; Weekly Review
20160606,2.0,W,Mixed,NA,Weekly Review
20160606,3.0,W,Mixed,NA,Weekly Review; Class Action Incorporate K and N values in Exhibit 4
20160606,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160606,5.0,H,NA,NA,Walk
20160606,6.0,W,CAAutoLawsuit,100.0,Incorporate K and N values in Exhibit 4
20160606,7.0,W,CAAutoLawsuit,101.0,Incorporate K and N values in Exhibit 4; Set up some time with PC to discuss frequency and severity band assignments data; Email Jonathan about payment plan information
20160606,8.0,W,CAAutoLawsuit,102.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160606,9.0,W,CAAutoLawsuit,103.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160606,10.0,H,NA,NA,Hike
20160606,11.0,H,NA,NA,Hike
20160607,1.0,W,Mixed,NA,Getting set up for the day; Class Action Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,2.0,G,NA,NA,Listening to The Candid Frame podcast
20160607,3.0,H,NA,NA,Walk
20160607,4.0,W,CAAutoLawsuit,104.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,5.0,W,CAAutoLawsuit,105.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,6.0,W,CAAutoLawsuit,106.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,7.0,W,CAAutoLawsuit,107.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values
20160607,8.0,W,CAAutoLawsuit,108.0,Update Exhibit 6's Selected Factor Re-Indexed column to be values; Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,9.0,W,CAAutoLawsuit,109.0,Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,10.0,W,CAAutoLawsuit,110.0,Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,11.0,W,CAAutoLawsuit,111.0,Update Exhibit 7's Selected Factor column to reference Exhibit 6's Rate Page column
20160607,12.0,H,NA,NA,Volleyball game
20160607,13.0,H,NA,NA,Volleyball game
20160608,1.0,W,Mixed,NA,Getting set up for the day; Class Action Various tasks
20160608,2.0,W,CAAutoLawsuit,111.0,Prepare for meeting with PC and Megan
20160608,3.0,W,CAAutoLawsuit,112.0,Prepare for meeting with PC and Megan
20160608,4.0,G,NA,NA,RStudio flexdashboards Webinar #R
20160608,5.0,G,NA,NA,RStudio flexdashboards Webinar #R
20160608,6.0,W,CAAutoLawsuit,113.0,Organizing tasks
20160608,7.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160608,8.0,H,NA,NA,Walk
20160608,9.0,W,CAAutoLawsuit,114.0,"In Exhibit 4, propose, implement, and document resolution for outstanding Distinguished Driver issue; In Exhibit 6, propose, implement, and document resolution for outstanding Distinguished Driver issue; In Exhibit 4, propose, implement, and document resolution for outstanding Mileage issue; In Exhibit 6, propose, implement, and document resolution for outstanding Mileage issue; In Exhibit 4, propose, implement, and document resolution for outstanding EGR issue"
20160608,10.0,W,CAAutoLawsuit,115.0,"In Exhibit 4, propose, implement, and document resolution for outstanding EGR issue; In Exhibit 6, propose, implement, and document resolution for outstanding EGR issue"
20160608,11.0,W,CAAutoLawsuit,116.0,"In Exhibit 6, propose, implement, and document resolution for outstanding EGR issue; In Exhibit 4, propose, implement, and document resolution for outstanding Model Year issue; In Exhibit 6, propose, implement, and document resolution for outstanding Model Year issue; In Exhibit 4, propose, implement, and document resolution for outstanding Frequency issue"
20160608,12.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160608,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160608,14.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160609,1.0,G,NA,NA,Listening to The Magic of Thinking Big
20160609,2.0,H,NA,NA,Walk
20160609,3.0,W,CAAutoLawsuit,117.0,"In Exhibit 6, propose, implement, and document resolution for outstanding Years Licensed issue; In Exhibit 7, propose, implement, and document resolution for outstanding Years Licensed issue"
20160609,4.0,W,CAAutoLawsuit,118.0,"In Exhibit 6, propose, implement, and document resolution for outstanding Multiple Vehicle issue; In Exhibit 7, propose, implement, and document resolution for outstanding Multiple Vehicle issue; In Exhibit 6, propose, implement, and document resolution for outstanding Multiple Policy issue"
20160609,5.0,W,CAAutoLawsuit,119.0,"In Exhibit 7, propose, implement, and document resolution for outstanding Antitheft issue; In Exhibit 7, propose, implement, and document resolution for outstanding Frequency issue; In Exhibit 7, propose, implement, and document resolution for outstanding ISP issue; In Exhibit 6, propose, implement, and document resolution for outstanding ISP issue"
20160609,6.0,G,NA,NA,Listening to The Magic of Thinking Big
20160609,7.0,M,NA,NA,Grocery store
20160609,8.0,G,NA,NA,Listening to The Magic of Thinking Big
20160609,9.0,M,NA,NA,Grocery store
20160609,10.0,W,CAAutoLawsuit,120.0,"In Exhibit 4, propose, implement, and document resolution for outstanding ISP issue"
20160609,11.0,W,CAAutoLawsuit,121.0,"In Exhibit 4, propose, implement, and document resolution for outstanding ISP issue"
20160609,12.0,W,CAAutoLawsuit,122.0,"Talking to Megan; Email Megan links to updated exhibits and documentation, and request that she sign off or provide requests for modifications for each of my proposed resolutions"
20160609,13.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160610,1.0,W,Mixed,NA,Getting set up for the day; Checking Sarah's accident threshold work
20160610,2.0,H,NA,NA,Walk
20160610,3.0,W,CheckAxThreshold,1.0,Check 1_claim_prep_ACCTHRESH
20160610,4.0,W,CheckAxThreshold,2.0,Check 1_claim_prep_ACCTHRESH
20160610,5.0,W,CheckAxThreshold,3.0,Check 1_claim_prep_ACCTHRESH
20160610,6.0,W,CheckAxThreshold,4.0,Check 1_claim_prep_ACCTHRESH; Check 2_prem_prep_ACCTHRESH
20160610,7.0,W,CheckAxThreshold,5.0,Check 2_prem_prep_ACCTHRESH
20160610,8.0,W,CheckAxThreshold,6.0,Check 2_prem_prep_ACCTHRESH; Check 3_finalprep_ACCTHRESH
20160610,9.0,W,CheckAxThreshold,7.0,Check 3_finalprep_ACCTHRESH
20160610,10.0,W,CAAutoLawsuit,123.0,Organizing tasks; Investigate what payment plan information is available in the 2013 PHF
20160610,11.0,G,Photography,NA,Watching the Elia Locardi cityscape tutorials
20160611,1.0,G,NA,NA,Reading R for Data Science
20160612,1.0,M,NA,NA,Misc. tasks
20160612,2.0,M,NA,NA,Misc. tasks
20160612,3.0,G,Photography,NA,Reading Mountain Light by Galen Rowell
20160612,4.0,G,Photography,NA,POTW 100 post
20160613,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160613,2.0,W,Mixed,NA,Weekly review
